country;iso2;iso3;year;new;diag;sex;age_low;age_high;value
Puerto Rico;PR;PRI;1984;new;sn;f;45;54;NA
Puerto Rico;PR;PRI;1984;new;sn;f;55;64;NA
Puerto Rico;PR;PRI;1984;new;sn;f;65;99;NA
Puerto Rico;PR;PRI;1984;new;ep;m;00;14;NA
Puerto Rico;PR;PRI;1984;new;ep;m;15;24;NA
Puerto Rico;PR;PRI;1984;new;ep;m;25;34;NA
Puerto Rico;PR;PRI;1984;new;ep;m;35;44;NA
Puerto Rico;PR;PRI;1984;new;ep;m;45;54;NA
Puerto Rico;PR;PRI;1984;new;ep;m;55;64;NA
Puerto Rico;PR;PRI;1984;new;ep;m;65;99;NA
Puerto Rico;PR;PRI;1984;new;ep;f;00;14;NA
Puerto Rico;PR;PRI;1984;new;ep;f;15;24;NA
Puerto Rico;PR;PRI;1984;new;ep;f;25;34;NA
Puerto Rico;PR;PRI;1984;new;ep;f;35;44;NA
Puerto Rico;PR;PRI;1984;new;ep;f;45;54;NA
Puerto Rico;PR;PRI;1984;new;ep;f;55;64;NA
Puerto Rico;PR;PRI;1984;new;ep;f;65;99;NA
Puerto Rico;PR;PRI;1984;new;rel;m;00;14;NA
Puerto Rico;PR;PRI;1984;new;rel;m;15;24;NA
Puerto Rico;PR;PRI;1984;new;rel;m;25;34;NA
Puerto Rico;PR;PRI;1984;new;rel;m;35;44;NA
Puerto Rico;PR;PRI;1984;new;rel;m;45;54;NA
Puerto Rico;PR;PRI;1984;new;rel;m;55;64;NA
Puerto Rico;PR;PRI;1984;new;rel;m;65;99;NA
Puerto Rico;PR;PRI;1984;new;rel;f;00;14;NA
Puerto Rico;PR;PRI;1984;new;rel;f;15;24;NA
Puerto Rico;PR;PRI;1984;new;rel;f;25;34;NA
Puerto Rico;PR;PRI;1984;new;rel;f;35;44;NA
Puerto Rico;PR;PRI;1984;new;rel;f;45;54;NA
Puerto Rico;PR;PRI;1984;new;rel;f;55;64;NA
Puerto Rico;PR;PRI;1984;new;rel;f;65;99;NA
Puerto Rico;PR;PRI;1985;new;sp;m;00;14;NA
Puerto Rico;PR;PRI;1985;new;sp;m;15;24;NA
Puerto Rico;PR;PRI;1985;new;sp;m;25;34;NA
Puerto Rico;PR;PRI;1985;new;sp;m;35;44;NA
Puerto Rico;PR;PRI;1985;new;sp;m;45;54;NA
Puerto Rico;PR;PRI;1985;new;sp;m;55;64;NA
Puerto Rico;PR;PRI;1985;new;sp;m;65;99;NA
Puerto Rico;PR;PRI;1985;new;sp;f;00;14;NA
Puerto Rico;PR;PRI;1985;new;sp;f;15;24;NA
Puerto Rico;PR;PRI;1985;new;sp;f;25;34;NA
Puerto Rico;PR;PRI;1985;new;sp;f;35;44;NA
Puerto Rico;PR;PRI;1985;new;sp;f;45;54;NA
Puerto Rico;PR;PRI;1985;new;sp;f;55;64;NA
Puerto Rico;PR;PRI;1985;new;sp;f;65;99;NA
Puerto Rico;PR;PRI;1985;new;sn;m;00;14;NA
Puerto Rico;PR;PRI;1985;new;sn;m;15;24;NA
Puerto Rico;PR;PRI;1985;new;sn;m;25;34;NA
Puerto Rico;PR;PRI;1985;new;sn;m;35;44;NA
Puerto Rico;PR;PRI;1985;new;sn;m;45;54;NA
Puerto Rico;PR;PRI;1985;new;sn;m;55;64;NA
Puerto Rico;PR;PRI;1985;new;sn;m;65;99;NA
Puerto Rico;PR;PRI;1985;new;sn;f;00;14;NA
Puerto Rico;PR;PRI;1985;new;sn;f;15;24;NA
Puerto Rico;PR;PRI;1985;new;sn;f;25;34;NA
Puerto Rico;PR;PRI;1985;new;sn;f;35;44;NA
Puerto Rico;PR;PRI;1985;new;sn;f;45;54;NA
Puerto Rico;PR;PRI;1985;new;sn;f;55;64;NA
Puerto Rico;PR;PRI;1985;new;sn;f;65;99;NA
Puerto Rico;PR;PRI;1985;new;ep;m;00;14;NA
Puerto Rico;PR;PRI;1985;new;ep;m;15;24;NA
Puerto Rico;PR;PRI;1985;new;ep;m;25;34;NA
Puerto Rico;PR;PRI;1985;new;ep;m;35;44;NA
Puerto Rico;PR;PRI;1985;new;ep;m;45;54;NA
Puerto Rico;PR;PRI;1985;new;ep;m;55;64;NA
Puerto Rico;PR;PRI;1985;new;ep;m;65;99;NA
Puerto Rico;PR;PRI;1985;new;ep;f;00;14;NA
Puerto Rico;PR;PRI;1985;new;ep;f;15;24;NA
Puerto Rico;PR;PRI;1985;new;ep;f;25;34;NA
Puerto Rico;PR;PRI;1985;new;ep;f;35;44;NA
Puerto Rico;PR;PRI;1985;new;ep;f;45;54;NA
Puerto Rico;PR;PRI;1985;new;ep;f;55;64;NA
Puerto Rico;PR;PRI;1985;new;ep;f;65;99;NA
Puerto Rico;PR;PRI;1985;new;rel;m;00;14;NA
Puerto Rico;PR;PRI;1985;new;rel;m;15;24;NA
Puerto Rico;PR;PRI;1985;new;rel;m;25;34;NA
Puerto Rico;PR;PRI;1985;new;rel;m;35;44;NA
Puerto Rico;PR;PRI;1985;new;rel;m;45;54;NA
Puerto Rico;PR;PRI;1985;new;rel;m;55;64;NA
Puerto Rico;PR;PRI;1985;new;rel;m;65;99;NA
Puerto Rico;PR;PRI;1985;new;rel;f;00;14;NA
Puerto Rico;PR;PRI;1985;new;rel;f;15;24;NA
Puerto Rico;PR;PRI;1985;new;rel;f;25;34;NA
Puerto Rico;PR;PRI;1985;new;rel;f;35;44;NA
Puerto Rico;PR;PRI;1985;new;rel;f;45;54;NA
Puerto Rico;PR;PRI;1985;new;rel;f;55;64;NA
Puerto Rico;PR;PRI;1985;new;rel;f;65;99;NA
Puerto Rico;PR;PRI;1986;new;sp;m;00;14;NA
Puerto Rico;PR;PRI;1986;new;sp;m;15;24;NA
Puerto Rico;PR;PRI;1986;new;sp;m;25;34;NA
Puerto Rico;PR;PRI;1986;new;sp;m;35;44;NA
Puerto Rico;PR;PRI;1986;new;sp;m;45;54;NA
Puerto Rico;PR;PRI;1986;new;sp;m;55;64;NA
Puerto Rico;PR;PRI;1986;new;sp;m;65;99;NA
Puerto Rico;PR;PRI;1986;new;sp;f;00;14;NA
Puerto Rico;PR;PRI;1986;new;sp;f;15;24;NA
Puerto Rico;PR;PRI;1986;new;sp;f;25;34;NA
Puerto Rico;PR;PRI;1986;new;sp;f;35;44;NA
Puerto Rico;PR;PRI;1986;new;sp;f;45;54;NA
Puerto Rico;PR;PRI;1986;new;sp;f;55;64;NA
Puerto Rico;PR;PRI;1986;new;sp;f;65;99;NA
Puerto Rico;PR;PRI;1986;new;sn;m;00;14;NA
Puerto Rico;PR;PRI;1986;new;sn;m;15;24;NA
Puerto Rico;PR;PRI;1986;new;sn;m;25;34;NA
Puerto Rico;PR;PRI;1986;new;sn;m;35;44;NA
Puerto Rico;PR;PRI;1986;new;sn;m;45;54;NA
Puerto Rico;PR;PRI;1986;new;sn;m;55;64;NA
Puerto Rico;PR;PRI;1986;new;sn;m;65;99;NA
Puerto Rico;PR;PRI;1986;new;sn;f;00;14;NA
Puerto Rico;PR;PRI;1986;new;sn;f;15;24;NA
Puerto Rico;PR;PRI;1986;new;sn;f;25;34;NA
Puerto Rico;PR;PRI;1986;new;sn;f;35;44;NA
Puerto Rico;PR;PRI;1986;new;sn;f;45;54;NA
Puerto Rico;PR;PRI;1986;new;sn;f;55;64;NA
Puerto Rico;PR;PRI;1986;new;sn;f;65;99;NA
Puerto Rico;PR;PRI;1986;new;ep;m;00;14;NA
Puerto Rico;PR;PRI;1986;new;ep;m;15;24;NA
Puerto Rico;PR;PRI;1986;new;ep;m;25;34;NA
Puerto Rico;PR;PRI;1986;new;ep;m;35;44;NA
Puerto Rico;PR;PRI;1986;new;ep;m;45;54;NA
Puerto Rico;PR;PRI;1986;new;ep;m;55;64;NA
Puerto Rico;PR;PRI;1986;new;ep;m;65;99;NA
Puerto Rico;PR;PRI;1986;new;ep;f;00;14;NA
Puerto Rico;PR;PRI;1986;new;ep;f;15;24;NA
Puerto Rico;PR;PRI;1986;new;ep;f;25;34;NA
Puerto Rico;PR;PRI;1986;new;ep;f;35;44;NA
Puerto Rico;PR;PRI;1986;new;ep;f;45;54;NA
Puerto Rico;PR;PRI;1986;new;ep;f;55;64;NA
Puerto Rico;PR;PRI;1986;new;ep;f;65;99;NA
Puerto Rico;PR;PRI;1986;new;rel;m;00;14;NA
Puerto Rico;PR;PRI;1986;new;rel;m;15;24;NA
Puerto Rico;PR;PRI;1986;new;rel;m;25;34;NA
Puerto Rico;PR;PRI;1986;new;rel;m;35;44;NA
Puerto Rico;PR;PRI;1986;new;rel;m;45;54;NA
Puerto Rico;PR;PRI;1986;new;rel;m;55;64;NA
Puerto Rico;PR;PRI;1986;new;rel;m;65;99;NA
Puerto Rico;PR;PRI;1986;new;rel;f;00;14;NA
Puerto Rico;PR;PRI;1986;new;rel;f;15;24;NA
Puerto Rico;PR;PRI;1986;new;rel;f;25;34;NA
Puerto Rico;PR;PRI;1986;new;rel;f;35;44;NA
Puerto Rico;PR;PRI;1986;new;rel;f;45;54;NA
Puerto Rico;PR;PRI;1986;new;rel;f;55;64;NA
Puerto Rico;PR;PRI;1986;new;rel;f;65;99;NA
Puerto Rico;PR;PRI;1987;new;sp;m;00;14;NA
Puerto Rico;PR;PRI;1987;new;sp;m;15;24;NA
Puerto Rico;PR;PRI;1987;new;sp;m;25;34;NA
Puerto Rico;PR;PRI;1987;new;sp;m;35;44;NA
Puerto Rico;PR;PRI;1987;new;sp;m;45;54;NA
Puerto Rico;PR;PRI;1987;new;sp;m;55;64;NA
Puerto Rico;PR;PRI;1987;new;sp;m;65;99;NA
Puerto Rico;PR;PRI;1987;new;sp;f;00;14;NA
Puerto Rico;PR;PRI;1987;new;sp;f;15;24;NA
Puerto Rico;PR;PRI;1987;new;sp;f;25;34;NA
Puerto Rico;PR;PRI;1987;new;sp;f;35;44;NA
Puerto Rico;PR;PRI;1987;new;sp;f;45;54;NA
Puerto Rico;PR;PRI;1987;new;sp;f;55;64;NA
Puerto Rico;PR;PRI;1987;new;sp;f;65;99;NA
Puerto Rico;PR;PRI;1987;new;sn;m;00;14;NA
Puerto Rico;PR;PRI;1987;new;sn;m;15;24;NA
Puerto Rico;PR;PRI;1987;new;sn;m;25;34;NA
Puerto Rico;PR;PRI;1987;new;sn;m;35;44;NA
Puerto Rico;PR;PRI;1987;new;sn;m;45;54;NA
Puerto Rico;PR;PRI;1987;new;sn;m;55;64;NA
Puerto Rico;PR;PRI;1987;new;sn;m;65;99;NA
Puerto Rico;PR;PRI;1987;new;sn;f;00;14;NA
Puerto Rico;PR;PRI;1987;new;sn;f;15;24;NA
Puerto Rico;PR;PRI;1987;new;sn;f;25;34;NA
Puerto Rico;PR;PRI;1987;new;sn;f;35;44;NA
Puerto Rico;PR;PRI;1987;new;sn;f;45;54;NA
Puerto Rico;PR;PRI;1987;new;sn;f;55;64;NA
Puerto Rico;PR;PRI;1987;new;sn;f;65;99;NA
Puerto Rico;PR;PRI;1987;new;ep;m;00;14;NA
Puerto Rico;PR;PRI;1987;new;ep;m;15;24;NA
Puerto Rico;PR;PRI;1987;new;ep;m;25;34;NA
Puerto Rico;PR;PRI;1987;new;ep;m;35;44;NA
Puerto Rico;PR;PRI;1987;new;ep;m;45;54;NA
Puerto Rico;PR;PRI;1987;new;ep;m;55;64;NA
Puerto Rico;PR;PRI;1987;new;ep;m;65;99;NA
Puerto Rico;PR;PRI;1987;new;ep;f;00;14;NA
Puerto Rico;PR;PRI;1987;new;ep;f;15;24;NA
Puerto Rico;PR;PRI;1987;new;ep;f;25;34;NA
Puerto Rico;PR;PRI;1987;new;ep;f;35;44;NA
Puerto Rico;PR;PRI;1987;new;ep;f;45;54;NA
Puerto Rico;PR;PRI;1987;new;ep;f;55;64;NA
Puerto Rico;PR;PRI;1987;new;ep;f;65;99;NA
Puerto Rico;PR;PRI;1987;new;rel;m;00;14;NA
Puerto Rico;PR;PRI;1987;new;rel;m;15;24;NA
Puerto Rico;PR;PRI;1987;new;rel;m;25;34;NA
Puerto Rico;PR;PRI;1987;new;rel;m;35;44;NA
Puerto Rico;PR;PRI;1987;new;rel;m;45;54;NA
Puerto Rico;PR;PRI;1987;new;rel;m;55;64;NA
Puerto Rico;PR;PRI;1987;new;rel;m;65;99;NA
Puerto Rico;PR;PRI;1987;new;rel;f;00;14;NA
Puerto Rico;PR;PRI;1987;new;rel;f;15;24;NA
Puerto Rico;PR;PRI;1987;new;rel;f;25;34;NA
Puerto Rico;PR;PRI;1987;new;rel;f;35;44;NA
Puerto Rico;PR;PRI;1987;new;rel;f;45;54;NA
Puerto Rico;PR;PRI;1987;new;rel;f;55;64;NA
Puerto Rico;PR;PRI;1987;new;rel;f;65;99;NA
Puerto Rico;PR;PRI;1988;new;sp;m;00;14;NA
Puerto Rico;PR;PRI;1988;new;sp;m;15;24;NA
Puerto Rico;PR;PRI;1988;new;sp;m;25;34;NA
Puerto Rico;PR;PRI;1988;new;sp;m;35;44;NA
Puerto Rico;PR;PRI;1988;new;sp;m;45;54;NA
Puerto Rico;PR;PRI;1988;new;sp;m;55;64;NA
Puerto Rico;PR;PRI;1988;new;sp;m;65;99;NA
Puerto Rico;PR;PRI;1988;new;sp;f;00;14;NA
Puerto Rico;PR;PRI;1988;new;sp;f;15;24;NA
Puerto Rico;PR;PRI;1988;new;sp;f;25;34;NA
Puerto Rico;PR;PRI;1988;new;sp;f;35;44;NA
Puerto Rico;PR;PRI;1988;new;sp;f;45;54;NA
Puerto Rico;PR;PRI;1988;new;sp;f;55;64;NA
Puerto Rico;PR;PRI;1988;new;sp;f;65;99;NA
Puerto Rico;PR;PRI;1988;new;sn;m;00;14;NA
Puerto Rico;PR;PRI;1988;new;sn;m;15;24;NA
Puerto Rico;PR;PRI;1988;new;sn;m;25;34;NA
Puerto Rico;PR;PRI;1988;new;sn;m;35;44;NA
Puerto Rico;PR;PRI;1988;new;sn;m;45;54;NA
Puerto Rico;PR;PRI;1988;new;sn;m;55;64;NA
Puerto Rico;PR;PRI;1988;new;sn;m;65;99;NA
Puerto Rico;PR;PRI;1988;new;sn;f;00;14;NA
Puerto Rico;PR;PRI;1988;new;sn;f;15;24;NA
Puerto Rico;PR;PRI;1988;new;sn;f;25;34;NA
Puerto Rico;PR;PRI;1988;new;sn;f;35;44;NA
Puerto Rico;PR;PRI;1988;new;sn;f;45;54;NA
Puerto Rico;PR;PRI;1988;new;sn;f;55;64;NA
Puerto Rico;PR;PRI;1988;new;sn;f;65;99;NA
Puerto Rico;PR;PRI;1988;new;ep;m;00;14;NA
Puerto Rico;PR;PRI;1988;new;ep;m;15;24;NA
Puerto Rico;PR;PRI;1988;new;ep;m;25;34;NA
Puerto Rico;PR;PRI;1988;new;ep;m;35;44;NA
Puerto Rico;PR;PRI;1988;new;ep;m;45;54;NA
Puerto Rico;PR;PRI;1988;new;ep;m;55;64;NA
Puerto Rico;PR;PRI;1988;new;ep;m;65;99;NA
Puerto Rico;PR;PRI;1988;new;ep;f;00;14;NA
Puerto Rico;PR;PRI;1988;new;ep;f;15;24;NA
Puerto Rico;PR;PRI;1988;new;ep;f;25;34;NA
Puerto Rico;PR;PRI;1988;new;ep;f;35;44;NA
Puerto Rico;PR;PRI;1988;new;ep;f;45;54;NA
Puerto Rico;PR;PRI;1988;new;ep;f;55;64;NA
Puerto Rico;PR;PRI;1988;new;ep;f;65;99;NA
Puerto Rico;PR;PRI;1988;new;rel;m;00;14;NA
Puerto Rico;PR;PRI;1988;new;rel;m;15;24;NA
Puerto Rico;PR;PRI;1988;new;rel;m;25;34;NA
Puerto Rico;PR;PRI;1988;new;rel;m;35;44;NA
Puerto Rico;PR;PRI;1988;new;rel;m;45;54;NA
Puerto Rico;PR;PRI;1988;new;rel;m;55;64;NA
Puerto Rico;PR;PRI;1988;new;rel;m;65;99;NA
Puerto Rico;PR;PRI;1988;new;rel;f;00;14;NA
Puerto Rico;PR;PRI;1988;new;rel;f;15;24;NA
Puerto Rico;PR;PRI;1988;new;rel;f;25;34;NA
Puerto Rico;PR;PRI;1988;new;rel;f;35;44;NA
Puerto Rico;PR;PRI;1988;new;rel;f;45;54;NA
Puerto Rico;PR;PRI;1988;new;rel;f;55;64;NA
Puerto Rico;PR;PRI;1988;new;rel;f;65;99;NA
Puerto Rico;PR;PRI;1989;new;sp;m;00;14;NA
Puerto Rico;PR;PRI;1989;new;sp;m;15;24;NA
Puerto Rico;PR;PRI;1989;new;sp;m;25;34;NA
Puerto Rico;PR;PRI;1989;new;sp;m;35;44;NA
Puerto Rico;PR;PRI;1989;new;sp;m;45;54;NA
Puerto Rico;PR;PRI;1989;new;sp;m;55;64;NA
Puerto Rico;PR;PRI;1989;new;sp;m;65;99;NA
Puerto Rico;PR;PRI;1989;new;sp;f;00;14;NA
Puerto Rico;PR;PRI;1989;new;sp;f;15;24;NA
Puerto Rico;PR;PRI;1989;new;sp;f;25;34;NA
Puerto Rico;PR;PRI;1989;new;sp;f;35;44;NA
Puerto Rico;PR;PRI;1989;new;sp;f;45;54;NA
Puerto Rico;PR;PRI;1989;new;sp;f;55;64;NA
Puerto Rico;PR;PRI;1989;new;sp;f;65;99;NA
Puerto Rico;PR;PRI;1989;new;sn;m;00;14;NA
Puerto Rico;PR;PRI;1989;new;sn;m;15;24;NA
Puerto Rico;PR;PRI;1989;new;sn;m;25;34;NA
Puerto Rico;PR;PRI;1989;new;sn;m;35;44;NA
Puerto Rico;PR;PRI;1989;new;sn;m;45;54;NA
Puerto Rico;PR;PRI;1989;new;sn;m;55;64;NA
Puerto Rico;PR;PRI;1989;new;sn;m;65;99;NA
Puerto Rico;PR;PRI;1989;new;sn;f;00;14;NA
Puerto Rico;PR;PRI;1989;new;sn;f;15;24;NA
Puerto Rico;PR;PRI;1989;new;sn;f;25;34;NA
Puerto Rico;PR;PRI;1989;new;sn;f;35;44;NA
Puerto Rico;PR;PRI;1989;new;sn;f;45;54;NA
Puerto Rico;PR;PRI;1989;new;sn;f;55;64;NA
Puerto Rico;PR;PRI;1989;new;sn;f;65;99;NA
Puerto Rico;PR;PRI;1989;new;ep;m;00;14;NA
Puerto Rico;PR;PRI;1989;new;ep;m;15;24;NA
Puerto Rico;PR;PRI;1989;new;ep;m;25;34;NA
Puerto Rico;PR;PRI;1989;new;ep;m;35;44;NA
Puerto Rico;PR;PRI;1989;new;ep;m;45;54;NA
Puerto Rico;PR;PRI;1989;new;ep;m;55;64;NA
Puerto Rico;PR;PRI;1989;new;ep;m;65;99;NA
Puerto Rico;PR;PRI;1989;new;ep;f;00;14;NA
Puerto Rico;PR;PRI;1989;new;ep;f;15;24;NA
Puerto Rico;PR;PRI;1989;new;ep;f;25;34;NA
Puerto Rico;PR;PRI;1989;new;ep;f;35;44;NA
Puerto Rico;PR;PRI;1989;new;ep;f;45;54;NA
Puerto Rico;PR;PRI;1989;new;ep;f;55;64;NA
Puerto Rico;PR;PRI;1989;new;ep;f;65;99;NA
Puerto Rico;PR;PRI;1989;new;rel;m;00;14;NA
Puerto Rico;PR;PRI;1989;new;rel;m;15;24;NA
Puerto Rico;PR;PRI;1989;new;rel;m;25;34;NA
Puerto Rico;PR;PRI;1989;new;rel;m;35;44;NA
Puerto Rico;PR;PRI;1989;new;rel;m;45;54;NA
Puerto Rico;PR;PRI;1989;new;rel;m;55;64;NA
Puerto Rico;PR;PRI;1989;new;rel;m;65;99;NA
Puerto Rico;PR;PRI;1989;new;rel;f;00;14;NA
Puerto Rico;PR;PRI;1989;new;rel;f;15;24;NA
Puerto Rico;PR;PRI;1989;new;rel;f;25;34;NA
Puerto Rico;PR;PRI;1989;new;rel;f;35;44;NA
Puerto Rico;PR;PRI;1989;new;rel;f;45;54;NA
Puerto Rico;PR;PRI;1989;new;rel;f;55;64;NA
Puerto Rico;PR;PRI;1989;new;rel;f;65;99;NA
Puerto Rico;PR;PRI;1990;new;sp;m;00;14;NA
Puerto Rico;PR;PRI;1990;new;sp;m;15;24;NA
Puerto Rico;PR;PRI;1990;new;sp;m;25;34;NA
Puerto Rico;PR;PRI;1990;new;sp;m;35;44;NA
Puerto Rico;PR;PRI;1990;new;sp;m;45;54;NA
Puerto Rico;PR;PRI;1990;new;sp;m;55;64;NA
Puerto Rico;PR;PRI;1990;new;sp;m;65;99;NA
Puerto Rico;PR;PRI;1990;new;sp;f;00;14;NA
Puerto Rico;PR;PRI;1990;new;sp;f;15;24;NA
Puerto Rico;PR;PRI;1990;new;sp;f;25;34;NA
Puerto Rico;PR;PRI;1990;new;sp;f;35;44;NA
Puerto Rico;PR;PRI;1990;new;sp;f;45;54;NA
Puerto Rico;PR;PRI;1990;new;sp;f;55;64;NA
Puerto Rico;PR;PRI;1990;new;sp;f;65;99;NA
Puerto Rico;PR;PRI;1990;new;sn;m;00;14;NA
Puerto Rico;PR;PRI;1990;new;sn;m;15;24;NA
Puerto Rico;PR;PRI;1990;new;sn;m;25;34;NA
Puerto Rico;PR;PRI;1990;new;sn;m;35;44;NA
Puerto Rico;PR;PRI;1990;new;sn;m;45;54;NA
Puerto Rico;PR;PRI;1990;new;sn;m;55;64;NA
Puerto Rico;PR;PRI;1990;new;sn;m;65;99;NA
Puerto Rico;PR;PRI;1990;new;sn;f;00;14;NA
Puerto Rico;PR;PRI;1990;new;sn;f;15;24;NA
Puerto Rico;PR;PRI;1990;new;sn;f;25;34;NA
Puerto Rico;PR;PRI;1990;new;sn;f;35;44;NA
Puerto Rico;PR;PRI;1990;new;sn;f;45;54;NA
Puerto Rico;PR;PRI;1990;new;sn;f;55;64;NA
Puerto Rico;PR;PRI;1990;new;sn;f;65;99;NA
Puerto Rico;PR;PRI;1990;new;ep;m;00;14;NA
Puerto Rico;PR;PRI;1990;new;ep;m;15;24;NA
Puerto Rico;PR;PRI;1990;new;ep;m;25;34;NA
Puerto Rico;PR;PRI;1990;new;ep;m;35;44;NA
Puerto Rico;PR;PRI;1990;new;ep;m;45;54;NA
Puerto Rico;PR;PRI;1990;new;ep;m;55;64;NA
Puerto Rico;PR;PRI;1990;new;ep;m;65;99;NA
Puerto Rico;PR;PRI;1990;new;ep;f;00;14;NA
Puerto Rico;PR;PRI;1990;new;ep;f;15;24;NA
Puerto Rico;PR;PRI;1990;new;ep;f;25;34;NA
Puerto Rico;PR;PRI;1990;new;ep;f;35;44;NA
Puerto Rico;PR;PRI;1990;new;ep;f;45;54;NA
Puerto Rico;PR;PRI;1990;new;ep;f;55;64;NA
Puerto Rico;PR;PRI;1990;new;ep;f;65;99;NA
Puerto Rico;PR;PRI;1990;new;rel;m;00;14;NA
Puerto Rico;PR;PRI;1990;new;rel;m;15;24;NA
Puerto Rico;PR;PRI;1990;new;rel;m;25;34;NA
Puerto Rico;PR;PRI;1990;new;rel;m;35;44;NA
Puerto Rico;PR;PRI;1990;new;rel;m;45;54;NA
Puerto Rico;PR;PRI;1990;new;rel;m;55;64;NA
Puerto Rico;PR;PRI;1990;new;rel;m;65;99;NA
Puerto Rico;PR;PRI;1990;new;rel;f;00;14;NA
Puerto Rico;PR;PRI;1990;new;rel;f;15;24;NA
Puerto Rico;PR;PRI;1990;new;rel;f;25;34;NA
Puerto Rico;PR;PRI;1990;new;rel;f;35;44;NA
Puerto Rico;PR;PRI;1990;new;rel;f;45;54;NA
Puerto Rico;PR;PRI;1990;new;rel;f;55;64;NA
Puerto Rico;PR;PRI;1990;new;rel;f;65;99;NA
Puerto Rico;PR;PRI;1991;new;sp;m;00;14;NA
Puerto Rico;PR;PRI;1991;new;sp;m;15;24;NA
Puerto Rico;PR;PRI;1991;new;sp;m;25;34;NA
Puerto Rico;PR;PRI;1991;new;sp;m;35;44;NA
Puerto Rico;PR;PRI;1991;new;sp;m;45;54;NA
Puerto Rico;PR;PRI;1991;new;sp;m;55;64;NA
Puerto Rico;PR;PRI;1991;new;sp;m;65;99;NA
Puerto Rico;PR;PRI;1991;new;sp;f;00;14;NA
Puerto Rico;PR;PRI;1991;new;sp;f;15;24;NA
Puerto Rico;PR;PRI;1991;new;sp;f;25;34;NA
Puerto Rico;PR;PRI;1991;new;sp;f;35;44;NA
Puerto Rico;PR;PRI;1991;new;sp;f;45;54;NA
Puerto Rico;PR;PRI;1991;new;sp;f;55;64;NA
Puerto Rico;PR;PRI;1991;new;sp;f;65;99;NA
Puerto Rico;PR;PRI;1991;new;sn;m;00;14;NA
Puerto Rico;PR;PRI;1991;new;sn;m;15;24;NA
Puerto Rico;PR;PRI;1991;new;sn;m;25;34;NA
Puerto Rico;PR;PRI;1991;new;sn;m;35;44;NA
Puerto Rico;PR;PRI;1991;new;sn;m;45;54;NA
Puerto Rico;PR;PRI;1991;new;sn;m;55;64;NA
Puerto Rico;PR;PRI;1991;new;sn;m;65;99;NA
Puerto Rico;PR;PRI;1991;new;sn;f;00;14;NA
Puerto Rico;PR;PRI;1991;new;sn;f;15;24;NA
Puerto Rico;PR;PRI;1991;new;sn;f;25;34;NA
Puerto Rico;PR;PRI;1991;new;sn;f;35;44;NA
Puerto Rico;PR;PRI;1991;new;sn;f;45;54;NA
Puerto Rico;PR;PRI;1991;new;sn;f;55;64;NA
Puerto Rico;PR;PRI;1991;new;sn;f;65;99;NA
Puerto Rico;PR;PRI;1991;new;ep;m;00;14;NA
Puerto Rico;PR;PRI;1991;new;ep;m;15;24;NA
Puerto Rico;PR;PRI;1991;new;ep;m;25;34;NA
Puerto Rico;PR;PRI;1991;new;ep;m;35;44;NA
Puerto Rico;PR;PRI;1991;new;ep;m;45;54;NA
Puerto Rico;PR;PRI;1991;new;ep;m;55;64;NA
Puerto Rico;PR;PRI;1991;new;ep;m;65;99;NA
Puerto Rico;PR;PRI;1991;new;ep;f;00;14;NA
Puerto Rico;PR;PRI;1991;new;ep;f;15;24;NA
Puerto Rico;PR;PRI;1991;new;ep;f;25;34;NA
Puerto Rico;PR;PRI;1991;new;ep;f;35;44;NA
Puerto Rico;PR;PRI;1991;new;ep;f;45;54;NA
Puerto Rico;PR;PRI;1991;new;ep;f;55;64;NA
Puerto Rico;PR;PRI;1991;new;ep;f;65;99;NA
Puerto Rico;PR;PRI;1991;new;rel;m;00;14;NA
Puerto Rico;PR;PRI;1991;new;rel;m;15;24;NA
Puerto Rico;PR;PRI;1991;new;rel;m;25;34;NA
Puerto Rico;PR;PRI;1991;new;rel;m;35;44;NA
Puerto Rico;PR;PRI;1991;new;rel;m;45;54;NA
Puerto Rico;PR;PRI;1991;new;rel;m;55;64;NA
Puerto Rico;PR;PRI;1991;new;rel;m;65;99;NA
Puerto Rico;PR;PRI;1991;new;rel;f;00;14;NA
Puerto Rico;PR;PRI;1991;new;rel;f;15;24;NA
Puerto Rico;PR;PRI;1991;new;rel;f;25;34;NA
Puerto Rico;PR;PRI;1991;new;rel;f;35;44;NA
Puerto Rico;PR;PRI;1991;new;rel;f;45;54;NA
Puerto Rico;PR;PRI;1991;new;rel;f;55;64;NA
Puerto Rico;PR;PRI;1991;new;rel;f;65;99;NA
Puerto Rico;PR;PRI;1992;new;sp;m;00;14;NA
Puerto Rico;PR;PRI;1992;new;sp;m;15;24;NA
Puerto Rico;PR;PRI;1992;new;sp;m;25;34;NA
Puerto Rico;PR;PRI;1992;new;sp;m;35;44;NA
Puerto Rico;PR;PRI;1992;new;sp;m;45;54;NA
Puerto Rico;PR;PRI;1992;new;sp;m;55;64;NA
Puerto Rico;PR;PRI;1992;new;sp;m;65;99;NA
Puerto Rico;PR;PRI;1992;new;sp;f;00;14;NA
Puerto Rico;PR;PRI;1992;new;sp;f;15;24;NA
Puerto Rico;PR;PRI;1992;new;sp;f;25;34;NA
Puerto Rico;PR;PRI;1992;new;sp;f;35;44;NA
Puerto Rico;PR;PRI;1992;new;sp;f;45;54;NA
Puerto Rico;PR;PRI;1992;new;sp;f;55;64;NA
